id	sell	num_orders	num_items	grand_total	site_domain	site_published	has_blog	has_shoutout	has_get_subscribers	site_pages	facebook_url	facebook_likes	instagram_url	instagram_followers	has_about_page	has_contact_page	has_faq_page	has_blog_page	has_products_page	has_shipping_policy	has_return_policy	has_payment_methods	has_clear_banner	has_clear_cta
5b3404bd-c875-4ec7-b0a7-6762720040bd	0	0	0	0	1	1	0	1	0	48	1	54	0	0	1	1	0	0	1	1	1	0	0	0
5b3d1c10-7fc9-4870-99bf-65232d9e87f3	0	0	0	0	1	1	1	1	1	25	1	765	1	8968	1	1	1	1	1	1	1	1	0	0
5b4a4442-9a73-40d5-9f8a-1c537299fc76	0	0	0	0	1	1	1	1	0	7	1	22	0	0	0	0	0	1	1	0	0	0	0	0
5b54ef33-b606-47f6-90f2-8eb10f36307c	0	0	0	0	1	1	1	1	1	11	0	0	0	0	1	1	0	1	1	0	1	0	0	0
5b6973e4-9412-4b5d-ae34-e2910cce18ba	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	1	0	1	1	1	1	0	0
5b747948-3971-45f2-aba5-90d1398a4183	0	0	0	0	1	1	0	1	1	10	0	0	1	943	1	1	0	0	1	0	1	0	0	1
5b8a29a4-c403-4094-868f-910c53c462e3	0	0	0	0	1	1	0	0	0	5	0	0	1	206	0	1	0	0	1	0	1	1	0	0
5b8e0576-a07a-47f5-882a-c0779892526c	0	0	0	0	1	1	1	1	1	12	0	0	1	1486798	0	1	0	1	1	0	0	0	0	0
5bb6a014-0f5e-4082-9c30-b38f47fded3a	0	0	0	0	0	1	0	1	1	10	0	0	0	0	1	1	0	0	1	0	0	0	0	0
5bd52f12-36a2-455a-afae-c82f7574aa74	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0
5bd980ab-814f-49e3-8e00-8e75834037e1	0	0	0	0	1	1	1	1	1	16	0	0	0	0	1	1	0	0	1	1	0	1	0	0
5bd9849d-e7b0-48da-87e1-5892662f14d8	0	0	0	0	1	1	0	0	1	8	0	0	0	0	0	1	0	0	1	1	1	0	0	0
5c2316e8-8104-4f9e-9ff0-ada8a6ee45ef	0	0	0	0	1	1	0	1	0	13	1	2300	0	0	1	1	0	0	1	0	0	0	0	0
5c3e7697-ef75-40c9-8081-038cebea6939	0	0	0	0	1	1	1	1	1	18	1	299	1	1117	1	1	1	0	1	1	1	1	0	1
5c473acf-c4ec-43fe-841a-ddc80dae333f	0	0	0	0	1	1	1	1	1	28	1	32	1	475	1	1	0	0	1	0	1	1	0	0
5c549a30-46fb-4b50-9128-8e75ac094fca	0	0	0	0	1	1	0	0	0	12	1	14	0	0	1	1	0	0	1	0	1	0	0	0
5c7f7080-a4fc-4755-8f4e-59ba1d33838d	0	0	0	0	0	1	1	0	0	9	0	0	0	0	1	1	0	1	1	0	1	0	0	0
5c8ea3e0-0a50-41d8-9b8c-abcf4566eb80	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
5cb35046-5777-4d4e-b224-3555013b9cc1	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0
5cbcd447-bb95-4de9-a09b-ba9e6ab421ff	0	0	0	0	1	1	0	1	1	16	0	0	0	0	1	1	0	0	1	0	0	0	0	0
5cc82ce6-3af8-4219-9659-270de800e6e3	0	0	0	0	1	1	0	1	1	12	1	189	0	0	1	1	0	0	1	0	0	1	0	0
5ccb940a-39f8-4d29-81ee-856d3d3a128a	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	0	0	1	0	1	1	0	0
5cd86e96-965f-4bdf-a446-be6a3b1334bf	0	0	0	0	1	1	1	1	0	13	1	1691	0	0	0	1	0	0	1	0	1	0	0	0
5ce3d1ae-da95-4d40-b1e9-05188feb8024	0	0	0	0	1	1	0	0	0	22	1	905	1	117	1	1	0	0	1	0	0	0	0	0
5cea96c0-ae21-4203-b5b0-369a9cdddb91	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
5d010bea-90e8-4688-a3bf-29c183507f73	0	0	0	0	1	1	0	1	0	23	1	135	1	123	1	1	0	0	1	0	1	1	0	0
5d04ec33-ec2a-4dca-9538-aef05d4d9461	0	0	0	0	1	1	1	1	0	9	1	1	0	0	1	1	0	0	1	0	0	0	0	0
5d05cb12-22dd-4bf2-b59f-fd6cb7f1d0f3	0	0	0	0	1	1	0	1	1	7	1	4005	1	68	0	1	0	0	1	1	1	1	0	0
5d47d98e-6bbc-4385-8659-35e64093d910	0	0	0	0	1	1	1	1	1	16	1	459	1	431	0	1	0	0	1	0	0	0	0	0
5d4e3b36-da8f-4db3-921e-f30ebe8ab188	0	0	0	0	1	1	0	0	0	14	0	0	1	106	1	1	0	0	1	0	1	1	0	0
5d54ebb0-71cd-492b-9e9c-c525079e9ba1	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
5d589336-1817-4b11-aea0-13764bb1e7ca	0	0	0	0	1	1	1	1	0	28	1	329	1	656	0	0	0	0	1	0	0	0	0	0
5d6a97e5-2868-485c-a12b-7e274a2f16ec	0	0	0	0	1	1	0	1	1	28	1	86	1	83	1	1	0	0	1	0	1	0	0	0
5d6f7ccf-9a87-4329-9f16-8e5a523bc8b9	0	0	0	0	0	1	1	1	0	8	0	0	1	47	0	1	0	1	1	0	0	0	0	0
5d8037bb-a0e0-4c76-a82d-9e04547a04da	0	0	0	0	1	1	1	1	0	23	0	0	0	0	0	1	0	0	1	0	0	0	0	0
5d8b2d32-b9c7-41e2-81bd-c8727e72dfe3	0	0	0	0	1	1	1	1	1	15	1	0	0	0	1	1	1	1	1	1	1	1	0	0
5d8e2763-a5ca-4b94-8244-1e85fb73de9c	0	0	0	0	1	1	0	0	0	11	0	0	0	0	0	1	0	0	1	0	1	1	0	0
5da0767c-bfde-42fa-9c1f-0494a68742de	0	0	0	0	1	1	1	1	1	12	1	2	0	0	1	1	0	1	1	0	0	0	0	0
5dbac04a-b505-4a4f-9d15-aee2f78f15a3	0	0	0	0	1	1	0	0	0	16	0	0	0	0	1	1	1	0	1	0	1	0	0	0
5dbfee9a-24f7-4f23-917e-926007dc8cbe	0	0	0	0	1	1	0	0	1	23	1	97	1	7	1	1	0	0	1	1	1	0	0	1
5dc2f872-ca7e-431b-aa99-af4ab156667e	0	0	0	0	1	1	0	0	0	16	0	0	0	0	1	1	0	0	1	0	1	1	0	0
5ddfb89d-2904-4d7e-87f3-09192dfff0a9	0	0	0	0	1	1	1	1	1	23	1	64	0	0	1	1	0	1	1	1	1	1	0	0
5e0e3c7c-6377-4c78-8dc4-b556f8ebbb63	0	0	0	0	1	1	1	0	0	21	0	0	0	0	1	1	0	0	1	1	1	0	0	1
5e0e79c8-f63c-4abb-a212-b70b64cf236c	0	0	0	0	1	1	1	1	0	7	0	0	0	0	0	1	0	0	1	0	1	0	0	0
5e21b3fa-2b83-4de5-8365-32dc3f427962	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	1	0	1	1	1	1	1	0	0
5e26d59d-495b-4376-941c-a2d40213e54a	0	0	0	0	1	1	0	1	0	5	0	0	0	0	0	1	0	0	1	1	0	0	0	0
5e27ad0f-61b0-4dad-9444-b721c5b9649f	0	0	0	0	1	1	0	0	0	11	1	410	0	0	1	1	0	0	1	0	1	0	0	0
5e2bc882-c5d5-4ba8-8e42-180baffb0747	0	0	0	0	1	1	1	1	0	17	1	90	1	63	1	1	0	1	1	0	0	0	0	0
5e3ad3a9-5d86-4c9e-a594-7bdccd6a6750	0	0	0	0	1	1	1	1	1	24	0	0	0	0	0	1	0	1	1	0	1	1	0	0
5e46c37d-a14b-4ce3-b37f-f869484eda02	0	0	0	0	1	1	0	0	0	36	1	117	0	0	1	1	1	0	1	1	1	1	0	0
5e73b186-52d3-40e1-97ba-de645500cdde	0	0	0	0	1	1	1	1	1	7	1	0	0	0	0	1	0	1	1	0	0	0	0	0
5e918f33-dadb-44f3-b400-8e112c0591ea	0	0	0	0	1	1	1	1	0	11	1	2	1	17	1	1	0	1	1	0	1	0	0	0
5e92bf70-d8a1-41c4-bff9-34edaee3c74d	0	0	0	0	1	1	0	0	1	31	1	112	0	6	0	1	1	0	1	1	1	1	0	0
5e9cbefa-b5b5-444b-9c84-802a1179046e	0	0	0	0	1	1	0	1	0	9	1	3	1	15	1	1	0	0	1	0	0	0	0	1
5eb829dc-d122-41b0-b6ac-f0534d8587ba	0	0	0	0	1	1	0	1	0	27	1	50	0	0	1	1	0	0	1	1	1	1	0	0
5ec4798f-5aa9-46c7-a162-456400f0983e	0	0	0	0	1	1	1	1	1	22	0	0	1	1107	1	1	0	1	1	0	1	0	0	0
5ed16e0a-e3a8-4181-8d46-4d44bd21a8d3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0
5eddfe22-5009-46bd-8d3b-de3042931d4a	0	0	0	0	1	1	0	0	1	27	1	1959	1	886	1	1	0	0	1	1	1	1	0	0
5ee00d0a-0cea-43d7-b5b4-0f65afc943e1	0	0	0	0	1	1	1	1	0	10	1	177	1	228	1	1	1	0	1	1	1	1	0	0
5eeccf59-3068-40e5-8bd2-cc6dbf66ed5f	0	0	0	0	1	1	0	1	1	25	1	210	0	0	1	1	0	0	1	1	1	1	0	0
5effd910-e452-4708-8114-2fc26183399d	0	0	0	0	1	1	0	1	0	9	0	0	1	1436	1	1	0	0	1	1	1	1	0	0
5f293371-3109-4915-8e90-84f7f7cee179	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5f493b00-86c4-4450-bb99-3c6f1d09acd0	0	0	0	0	1	1	0	1	0	27	1	1182	0	0	1	1	0	0	1	0	1	0	0	1
5f4ea660-4df4-472e-9950-ab452e3229d7	0	0	0	0	1	1	1	1	0	34	1	63	0	0	1	1	1	1	1	1	1	1	0	0
5f4eb4d3-6707-43e4-93b7-730b216a875a	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	1	0	0
5f512e4c-b75d-4d1e-bcd1-4a1fd3162a0e	0	0	0	0	1	1	0	0	1	12	1	0	0	0	1	1	1	0	1	1	1	1	0	0
5f5218bd-8098-4386-b8be-becec702287b	0	0	0	0	1	1	0	1	1	8	0	0	1	58	0	1	0	0	1	0	0	0	0	1
5f57ac22-046e-4bf0-bc09-0f5e3ac5d2bd	0	0	0	0	1	1	1	1	1	23	1	55	0	0	1	1	0	1	1	0	1	1	0	0
5f67cc37-fb38-4f8b-a959-d945cba573b0	0	0	0	0	1	1	0	0	1	6	1	222	0	0	0	1	0	0	0	1	1	1	0	0
5f6e4a9f-bf00-475a-9480-33a4982fec0b	0	0	0	0	1	1	1	0	0	16	0	0	0	0	1	1	0	1	1	1	1	1	0	0
5f71dc8a-bf7c-4c5e-af00-0ba1bba670fe	0	0	0	0	1	1	0	1	0	17	0	0	0	0	0	1	0	0	1	1	0	0	0	0
5fa3dc89-1867-4081-bdb5-97782b8ad938	0	0	0	0	1	1	0	1	1	9	1	39	0	0	1	1	0	0	1	0	1	0	0	1
5fb36d07-e80c-4dc7-b78c-f7df18e18e91	0	0	0	0	1	1	0	0	0	6	1	281	0	0	0	1	0	0	1	0	0	0	0	0
5fbaf13e-bc05-437b-872d-bc11b1e0f23e	0	0	0	0	1	1	0	1	1	16	1	536	0	0	0	1	0	0	1	0	0	0	0	1
5fc1440f-1fc5-414d-a8aa-acd9291a78cf	0	0	0	0	1	1	1	1	1	16	1	20	0	0	1	1	1	1	1	1	1	0	0	0
5fc3fdbb-ee7e-4ad6-be9a-1a34208bcb6a	0	0	0	0	1	1	0	0	0	14	0	0	0	0	1	1	0	0	1	0	1	1	0	0
5fc6f0f8-e528-434a-938f-6144b32b0e75	0	0	0	0	1	1	1	1	1	29	1	778	1	138	1	1	1	1	1	0	1	1	0	0
6002d0e6-6c60-4684-a61f-3c1eccfd8670	0	0	0	0	1	1	1	1	1	12	0	0	0	1035	0	1	0	1	1	0	1	0	0	0
600ad6c9-7105-49ab-8408-2e97ce9d94b5	0	0	0	0	1	1	0	0	0	10	0	0	0	0	1	1	0	0	1	0	1	1	0	0
606f812b-4257-4e3f-bf9d-b195d80ec373	0	0	0	0	1	1	0	1	0	9	0	0	0	0	1	1	0	0	1	1	1	1	0	0
607deab2-cf4a-4b7e-b538-0c3b18f80be9	0	0	0	0	1	1	1	1	1	8	0	0	1	157	0	1	0	1	1	0	0	0	0	0
607e3825-daf6-40e3-900d-4a5e286bd348	0	0	0	0	1	1	1	1	1	95	0	0	0	0	1	1	1	1	1	1	1	1	0	0
60889967-bad5-4919-acda-ba19ae7d0153	0	0	0	0	1	1	0	0	0	8	0	0	1	1869	1	1	0	0	1	0	0	0	0	0
608fcff1-b9cf-472c-8574-e77a1ca21dc6	0	0	0	0	1	1	0	0	0	16	0	0	0	0	1	1	0	0	0	0	1	0	0	0
6093453d-43fe-461c-91cb-07a4b349f018	0	0	0	0	1	1	1	1	0	12	0	0	0	0	1	1	0	1	1	0	0	0	0	0
60aa17c9-5b29-419d-8093-0954f37d1a9b	0	0	0	0	1	1	1	1	0	30	1	923	0	0	1	1	0	1	1	0	0	1	0	0
60b740ba-1412-4863-8926-c41f0a405f05	0	0	0	0	1	1	1	1	0	37	1	7	0	0	0	1	0	0	1	0	0	0	0	0
60d606ab-76b2-4745-9990-ae191dccd575	0	0	0	0	1	1	1	0	0	8	0	0	0	0	0	1	0	1	1	0	1	0	0	0
60f593d6-e71d-4143-94b8-965da92723c5	0	0	0	0	1	1	1	1	0	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0
610c4e22-9355-4b6c-a47a-cac8854729ae	0	0	0	0	1	1	0	1	1	9	1	395	1	382	1	1	0	0	1	0	0	1	0	0
6113e278-a32d-4c55-a029-88766efcaf43	0	0	0	0	1	1	0	1	0	11	1	767	1	780	1	1	0	0	1	0	1	0	0	0
611ee387-dbe4-45bf-a751-90e45d53aace	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	1	0	0	0
61244bef-470b-498e-adb5-1f3e6a4a2c16	0	0	0	0	1	1	1	1	1	17	0	0	0	0	1	1	0	1	1	0	1	1	0	0
612fb1e8-2065-41b4-9737-514fa92a2226	0	0	0	0	1	1	0	0	0	9	1	283	0	0	1	1	0	0	1	1	1	0	0	0
61383a72-c901-4766-a31b-491080e34826	0	0	0	0	1	1	0	1	1	12	1	206	1	1707	1	1	0	0	1	0	0	0	0	0
61431cea-15f0-4325-98be-54a26747fd6b	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0
614b8c6a-abb6-4fc8-9d93-705b1e856cbe	0	0	0	0	1	1	1	1	1	10	0	0	1	627	0	1	0	1	1	0	1	1	0	0
614f3eda-8230-412c-9ec5-f9b4ad83be06	0	0	0	0	1	1	0	0	1	11	0	0	0	0	1	1	1	0	1	0	0	0	0	0
614fb699-85c5-4aa7-9b8b-4959f3b150f0	0	0	0	0	0	1	0	0	0	9	0	0	0	1437	0	1	0	0	1	0	1	1	0	0
61507abc-3c01-4637-b689-4510513a2b09	0	0	0	0	1	1	0	0	1	10	1	64	0	0	0	1	1	0	1	1	1	1	0	0
61560c01-c808-44ad-9ab7-89f3fb3d3722	0	0	0	0	1	1	0	1	0	12	1	116	1	73	1	1	0	0	1	0	1	0	0	0
6160d268-2a61-44fa-81cf-a3c8ac3f893a	0	0	0	0	1	1	1	1	1	29	1	70	0	0	1	1	0	0	1	0	1	1	0	0
61700712-f86b-428a-8bff-d46754503549	0	0	0	0	1	1	0	1	0	9	0	0	0	0	1	1	0	0	1	0	0	0	0	0
6176f0d1-9ced-4f28-b73b-36de608cf7cd	0	0	0	0	1	1	1	1	1	12	0	0	0	0	1	1	0	1	1	0	0	0	0	0
618a5bd7-6001-4246-bdfb-14019afb4ee4	0	0	0	0	1	1	0	0	0	25	1	16	1	65	1	1	0	0	1	0	1	0	0	0
618ed5d8-ca60-421c-85f2-6fbd1c883f2d	0	0	0	0	1	1	1	1	0	15	0	0	0	0	1	1	0	1	1	0	1	0	0	0
619265b1-60d8-4c71-9896-e23d57b8b1b1	0	0	0	0	1	1	1	1	1	29	1	461	1	1075	1	1	0	1	1	0	1	0	0	0
6198fdd0-719e-4d54-87c8-0a1173b66a62	0	0	0	0	1	1	0	1	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
61b47b31-3c0e-44f1-8eb7-343c2b351638	0	0	0	0	1	1	1	1	1	16	0	0	0	0	1	1	0	1	1	0	1	0	0	0
622511f8-0e28-4b36-84da-f804f8721682	0	0	0	0	1	1	1	0	0	9	1	410	1	165	0	0	0	0	1	0	0	0	0	0
624b2cb8-a897-44a9-acf2-14e35019d193	0	0	0	0	1	1	0	0	0	10	0	0	0	0	1	1	0	0	1	0	1	1	0	0
62604dc3-0bad-4d81-83a1-2a95b42ea32d	0	0	0	0	1	1	0	0	0	30	1	34	0	0	1	1	0	0	1	1	1	1	0	1
6281676d-f68f-4776-9b5b-bf7328765c07	0	0	0	0	0	1	0	0	0	17	0	0	0	0	1	1	0	0	1	0	0	0	0	0
62a65263-2c19-4c64-99a8-44abc8491b2d	0	0	0	0	1	1	1	1	1	32	0	0	0	76	1	1	1	0	1	1	1	1	0	0
62ae203a-f6c0-4254-aadc-27ef0178cd0f	0	0	0	0	1	1	1	1	1	8	1	43	1	17	1	1	1	0	1	1	1	1	0	0
62b77ccd-79d8-4ed4-a366-7b1a8b6fe5dc	0	0	0	0	1	1	0	1	1	6	0	0	0	0	0	1	0	0	1	1	0	0	0	0
62bcc07c-59cc-458a-bc03-4cf66ebf7243	0	0	0	0	1	1	0	1	0	8	1	593	1	11584	1	1	0	0	1	0	1	0	0	0
62c24c0d-7db3-4db3-bf60-31338721ffaa	0	0	0	0	1	1	1	0	0	12	1	31	0	0	0	1	0	0	1	1	1	1	0	0
62c73546-247b-4389-b7b6-505ec03535ef	0	0	0	0	0	1	1	1	0	11	0	0	1	111	0	1	0	1	1	0	1	0	0	0
62cf5009-0075-463e-b00f-02c1ddce7087	0	0	0	0	1	1	1	0	1	13	1	62	0	0	1	1	1	0	1	1	0	0	0	0
62d14bd4-086f-40e6-9246-3d15d66faefa	0	0	0	0	1	1	1	1	1	25	0	0	0	0	0	1	0	1	1	0	1	0	0	0
62d888ea-4034-496b-8277-882475ed70d5	0	0	0	0	1	1	0	1	1	11	1	76	0	0	0	1	0	0	1	1	1	0	0	0
62e177ea-868f-4fdb-b899-ef410dc4ed37	0	0	0	0	1	1	1	1	0	26	1	37	0	0	1	1	0	1	1	1	1	1	0	0
62fc6e38-7f8c-40da-8b77-7174653343f7	0	0	0	0	1	1	0	1	0	9	0	0	0	0	1	1	0	0	1	0	1	1	0	0
6314764b-ece9-4aa0-9974-9143dbe17841	0	0	0	0	1	1	0	1	1	12	1	9	0	21	1	1	1	0	1	1	1	0	0	0
631c45fc-896c-484f-acb6-cdd54dd22e90	0	0	0	0	1	1	1	1	1	11	1	157	0	0	1	1	0	1	1	0	0	0	0	0
6325cc71-9603-4acb-b74a-c521ee9448dc	0	0	0	0	1	1	0	0	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0
632f25e9-fdae-4248-9744-d95e8ce79325	0	0	0	0	1	1	0	1	0	10	1	375	0	0	0	1	0	0	1	0	1	0	0	0
6343b386-d395-41d9-8135-a517a9ed77d5	0	0	0	0	1	1	0	0	0	8	0	0	0	1	1	1	0	0	1	0	1	0	0	0
634d3719-2602-4f77-8660-c53fbf00a8e0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	1	1	0	0	1	0	0	0	0	0
6359f3cb-da39-4d85-8fc5-055aaf09a646	0	0	0	0	1	1	0	1	0	27	1	175	0	0	0	1	0	0	1	0	1	0	0	0
635fdd37-8813-4c80-97b6-debfac436b4b	0	0	0	0	1	1	1	1	1	12	1	169	0	0	0	1	0	1	1	0	1	0	0	0
6363a47f-73f3-41cf-94a4-a6f21a5ca775	0	0	0	0	1	1	1	1	1	15	1	39	0	0	0	1	0	1	1	0	1	0	0	0
638b6220-54a1-4d47-ad41-18bbc6ea11ec	0	0	0	0	1	1	0	0	0	20	0	0	0	0	1	0	0	0	1	1	0	0	0	0
63906456-9bfb-444d-a22c-7ec1e1e735b4	0	0	0	0	1	1	0	0	0	8	0	0	0	427	1	1	0	0	1	0	1	0	0	0
63d441a3-e377-4c09-8e3e-e8c88ae3ed39	0	0	0	0	1	1	1	0	0	13	1	83	0	262	1	1	0	0	1	0	0	0	0	0
63d8cf5d-8507-4575-8bcc-2a439d34bb37	0	0	0	0	1	1	0	1	0	5	0	0	0	0	0	1	0	0	1	0	1	0	0	0
63f3b411-2ed8-4ec9-bbc4-906a07225cd0	0	0	0	0	1	1	0	1	0	15	1	2	0	0	0	1	0	0	1	0	0	0	0	0
63fbfd5f-6e70-4271-8b6d-cfa00b6a8c6e	0	0	0	0	1	1	0	1	0	5	1	28	0	225	0	1	0	0	1	1	1	0	0	1
642db490-6431-480d-8738-46fd2e610fd1	0	0	0	0	1	1	0	1	0	11	1	4746	0	0	1	1	0	0	1	0	1	0	0	0
643602a4-e54c-4ec5-b7c8-f96e152f7463	0	0	0	0	1	1	0	0	0	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0
64495a3e-3139-40b2-91f0-5b5bbf62f01d	0	0	0	0	1	1	1	1	1	14	0	0	0	0	0	1	1	1	1	1	1	1	0	0
6471db20-82c4-4a5c-80fc-e1a7a66adc1c	0	0	0	0	1	1	1	0	1	9	0	0	0	0	1	1	0	1	1	0	0	0	0	0
6488fdb5-8160-43ae-a807-369869b9c363	0	0	0	0	1	1	0	1	0	8	0	0	0	0	1	1	1	0	1	1	1	1	0	1
648ef0ec-4110-42f8-951e-a0b6b85fae17	0	0	0	0	1	1	0	1	0	6	1	95	0	0	1	1	0	0	1	0	1	0	0	0
649abe09-3850-42bd-a536-d69b43e4ef81	0	0	0	0	1	1	1	1	0	11	1	167	0	0	0	1	1	0	1	0	1	1	0	0
649b40d4-e4ec-4f62-a156-24e89c7450f4	0	0	0	0	1	1	0	1	1	36	0	0	1	90	1	1	0	0	1	0	0	0	0	0
64abf199-439b-40e8-b564-e4af436f82b9	0	0	0	0	1	1	1	0	1	8	0	0	1	3	1	1	0	1	1	0	1	0	0	0
64ddc672-2f4d-47f1-8c68-70fba73c093d	0	0	0	0	1	1	0	1	0	18	1	131	0	317	1	1	1	0	1	1	1	0	0	0
64e74f46-f3d6-4166-8470-8b10cbf21dea	0	0	0	0	1	1	1	0	0	14	1	66	1	114	1	1	0	1	1	0	0	0	0	0
64f2b254-b974-48d3-a053-46bdf83dcd8c	0	0	0	0	1	1	0	1	0	12	1	219	1	1189	1	1	0	0	1	0	1	1	0	0
650c0233-2936-4530-91dd-390220a633c3	0	0	0	0	1	1	0	1	0	7	0	0	0	0	1	1	0	0	1	0	0	0	0	1
6511e906-6fe2-49af-8e91-8bf82664abd3	0	0	0	0	1	1	1	1	0	6	1	158	0	0	0	0	0	1	1	0	0	0	0	0
651a5fbc-6fc5-414f-9f9d-28333d6d444b	0	0	0	0	1	1	0	1	0	14	1	0	0	0	1	1	0	0	1	1	1	1	0	0
652d8fa5-fcac-41e1-8918-bf79370a5fd7	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
653de065-d7be-4544-ac43-b809fbd7c9e8	0	0	0	0	1	1	0	1	0	13	1	67	0	0	1	1	0	0	1	0	1	0	0	0
65539f25-05d0-4cd5-abe6-c60b0045eb59	0	0	0	0	1	1	1	0	1	6	1	104	0	0	0	1	0	1	1	0	0	0	0	0
659c1e98-d6e3-4703-ad02-f36958f197af	0	0	0	0	1	1	1	1	1	26	1	106	0	0	1	1	1	0	1	1	1	1	0	0
65f8f9be-cabd-456e-b587-6c00948e450d	0	0	0	0	1	1	0	0	0	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0
6600434e-4b3c-4a5d-b740-29315d86c37c	0	0	0	0	1	1	0	1	0	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0
6601707a-f557-422c-99c5-d6c296079317	0	0	0	0	1	1	1	1	1	9	0	0	1	527	0	1	0	1	1	0	1	0	0	0
6610af2d-e62d-48f0-b384-60f6a4d9c3e9	0	0	0	0	1	1	0	1	1	42	0	0	0	0	0	1	0	0	1	1	1	0	0	0
661a88c3-bec9-49b8-9331-1b4adf2fb37c	0	0	0	0	1	1	1	1	0	27	1	10466	1	206	1	1	0	1	1	0	1	1	0	0
661f1578-190e-45ab-90c3-1718c86f1a9a	0	0	0	0	1	1	0	1	1	19	1	172	0	0	1	1	1	0	1	1	1	1	0	0
66215ba0-f1d9-4cc0-8c16-dbcfccdb4a9c	0	0	0	0	1	1	0	1	1	13	0	0	0	0	0	1	0	0	1	0	0	0	0	0
6631ff77-dae8-4cf1-aabf-a85e0c6f040c	0	0	0	0	1	1	0	0	0	9	1	71	1	281	0	1	0	0	1	0	0	0	0	0
6637bfa7-24d4-494f-9242-92516b67312d	0	0	0	0	1	1	0	1	1	8	0	0	0	0	1	1	0	0	1	1	1	1	0	0
664b99b9-cb8a-46c4-bb34-57ab34cd2455	0	0	0	0	1	1	0	0	0	15	1	964	0	0	1	1	0	0	1	1	1	0	0	0
666046f5-8792-4492-86c7-9de1628c50b9	0	0	0	0	1	1	0	0	0	6	0	0	1	1311	1	0	0	0	1	0	1	0	0	0
667021a8-41d4-4149-9d9c-2cb426a7be02	0	0	0	0	1	1	1	0	0	11	1	28	0	0	1	1	0	1	1	0	0	0	0	0
667be424-f138-45af-beb4-52818567035a	0	0	0	0	1	1	0	0	0	13	0	0	0	0	1	0	0	0	1	0	0	0	0	0
6686aabf-b1d0-41e5-89ea-3837abad8b8f	0	0	0	0	1	1	1	1	0	16	1	64	1	20	1	0	1	1	1	1	1	1	0	0
669417ce-dace-422a-84af-58dad1974ba5	0	0	0	0	1	1	1	1	0	11	0	0	0	0	1	1	1	0	1	1	1	1	0	0
66c5a230-2870-480a-968c-fc660989ef24	0	0	0	0	1	1	1	1	0	16	1	89	1	188	1	1	0	0	1	1	1	1	0	0
66c6a11e-ef0d-4da3-96ec-ea7f12b83832	0	0	0	0	1	1	0	1	0	18	1	772	0	0	1	0	0	0	1	0	1	1	0	0
66d2ece5-fbe3-46b5-8b21-aea49c37f187	0	0	0	0	0	1	1	0	1	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0
66d8686a-2791-4a22-9747-5c745ea5e959	0	0	0	0	1	1	1	0	0	10	0	0	0	0	0	1	0	1	1	0	1	1	0	0
66e6db79-3978-40d3-9a50-b972dcf1a9df	0	0	0	0	1	1	1	0	0	8	0	0	0	0	1	1	1	0	1	0	0	0	0	0
66fb4318-8e19-4eed-b3af-e0aac5b62a9e	0	0	0	0	1	1	1	1	1	40	1	205	0	0	1	1	0	0	1	0	0	1	0	1
6701cce6-7220-43b9-a553-db182051465a	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0
670fb40e-b503-419c-ae73-327da9b0c98f	0	0	0	0	1	1	1	1	0	15	1	45	1	881	1	1	1	1	1	0	0	0	0	1
671672b5-c8ac-47ef-83f9-0e24a1943467	0	0	0	0	1	1	1	0	0	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0
67207482-3eb5-4bc2-9348-f8c50df36eeb	0	0	0	0	1	1	0	0	0	25	0	0	0	0	0	1	0	0	1	1	1	1	0	0
6732f3bd-73b3-41c9-9477-c43793b39a92	0	0	0	0	1	1	0	0	1	8	0	0	0	0	1	1	0	0	1	1	1	0	0	0
